FID	IID	phenotype
NA19900	NA19900	6.065274239271265
NA19901	NA19901	4.907340476520824
NA19904	NA19904	3.91602466720884
NA19908	NA19908	5.255546374785441
NA19909	NA19909	8.292731957320955
NA19913	NA19913	0.8503721655270485
NA19914	NA19914	3.6923667219890657
NA19916	NA19916	2.430694426034237
NA19917	NA19917	3.2619656591650963
NA19920	NA19920	7.004053723527793
NA19921	NA19921	0.6946361582438411
NA19922	NA19922	-0.42644969931039123
NA19923	NA19923	1.5416504971677618
NA19982	NA19982	4.257352710878356
NA19984	NA19984	6.188236667629907
NA20126	NA20126	0.7068078062717006
NA20127	NA20127	2.6116671411261723
NA20274	NA20274	2.5465557224431326
NA20276	NA20276	1.4067729597797305
NA20278	NA20278	4.332283310941455
NA20281	NA20281	1.3108295296042347
NA20282	NA20282	5.378604928997895
NA20287	NA20287	3.586185799482145
NA20289	NA20289	0.12080219925043822
NA20291	NA20291	1.4494037161777755
NA20294	NA20294	0.5619685159375553
NA20296	NA20296	5.095769131332786
NA20298	NA20298	2.099171790005016
NA20299	NA20299	4.471368128724759
NA20314	NA20314	3.149437305227361
NA20317	NA20317	5.609197549855765
NA20318	NA20318	5.549935105890635
NA20320	NA20320	0.7569249548971816
NA20321	NA20321	1.0114953296860238
NA20332	NA20332	6.5690755517440556
NA20334	NA20334	2.5608404290572473
NA20339	NA20339	0.8591067234555394
NA20340	NA20340	0.11335973367886676
NA20342	NA20342	0.7517594158672458
NA20346	NA20346	5.2853125951807485
NA20348	NA20348	4.662412020574893
NA20351	NA20351	3.7881701956901472
NA20355	NA20355	3.868784213065377
NA20356	NA20356	1.9671601533555019
NA20357	NA20357	4.426098217089836
NA20359	NA20359	4.256349359523214
NA20362	NA20362	2.5431360708830884
NA20412	NA20412	4.639062864091964
NA20502	NA20502	2.9073989010589836
NA20503	NA20503	-4.431105745640188
NA20504	NA20504	4.167841959244574
NA20505	NA20505	-1.5951859622603606
NA20506	NA20506	5.36151477696905
NA20507	NA20507	-0.8865216230365067
NA20508	NA20508	5.144195578262939
NA20509	NA20509	0.18895351798830679
NA20510	NA20510	2.33678084834144
NA20511	NA20511	1.9540143620712012
NA20512	NA20512	4.823520381715756
NA20513	NA20513	1.3558738412976628
NA20514	NA20514	-0.11562018944556307
NA20515	NA20515	1.7775558897985724
NA20516	NA20516	3.3031387765538347
NA20517	NA20517	2.6453383252123674
NA20518	NA20518	-0.38718360565941023
NA20519	NA20519	4.150543687024928
NA20520	NA20520	2.759724981110905
NA20521	NA20521	3.5861132029717067
NA20522	NA20522	0.6673977780568365
NA20524	NA20524	3.3605208419328148
NA20525	NA20525	3.854070849880259
NA20527	NA20527	-0.2961190136962345
NA20528	NA20528	1.6877674443027642
NA20529	NA20529	4.846421547593658
NA20530	NA20530	4.766078382533084
NA20531	NA20531	0.3341525315752241
NA20532	NA20532	2.354589971275168
NA20533	NA20533	2.1354136751663573
NA20534	NA20534	2.9591984319456515
NA20535	NA20535	0.0055864092504375185
NA20536	NA20536	5.821102247398848
NA20538	NA20538	0.3191660817278993
NA20539	NA20539	0.36381977749815986
NA20540	NA20540	2.1678235846635285
NA20541	NA20541	2.2732028583345745
NA20542	NA20542	5.356532488507118
NA20543	NA20543	-2.147706179045233
NA20544	NA20544	3.215100977435024
NA20581	NA20581	1.9875026662556998
NA20582	NA20582	3.0716264726542857
NA20585	NA20585	-0.6324172216308777
NA20586	NA20586	6.066446563396132
NA20587	NA20587	4.36844247241617
NA20588	NA20588	1.8375769291523476
NA20589	NA20589	-0.3677269081408523
NA20752	NA20752	2.72378538646946
NA20753	NA20753	2.7521832664627786
NA20754	NA20754	2.453376145896195
NA20755	NA20755	-0.5916265265170226
NA20756	NA20756	0.1779705457964269
NA20757	NA20757	2.0770154711222446
NA20758	NA20758	4.078208556562924
NA20759	NA20759	-0.9364617202498273
NA20760	NA20760	-0.38614070819328217
NA20761	NA20761	2.634524004351343
NA20762	NA20762	0.9727473762750828
NA20763	NA20763	1.0007945701902068
NA20764	NA20764	2.919840056969392
NA20765	NA20765	-0.5138372828385505
NA20766	NA20766	4.606049368717679
NA20767	NA20767	2.4642988615909043
NA20768	NA20768	1.7422591220939052
NA20769	NA20769	1.8677282048274995
NA20770	NA20770	-3.1821286748701363
NA20771	NA20771	-1.4266949667654536
NA20772	NA20772	-1.673888803880518
NA20773	NA20773	1.666518210294492
NA20774	NA20774	-2.213987366814188
NA20775	NA20775	6.35677448956166
NA20778	NA20778	1.9921569817812002
NA20783	NA20783	0.5430551383870268
NA20785	NA20785	5.236907611034256
NA20786	NA20786	3.2743607238767805
NA20787	NA20787	-0.31740715506592776
NA20790	NA20790	-1.0504006849182428
NA20792	NA20792	3.3476583816371264
NA20795	NA20795	2.810510742204629
NA20796	NA20796	1.7502442417807562
NA20797	NA20797	1.656416402014185
NA20798	NA20798	-3.1583136225338357
NA20799	NA20799	2.02556157627314
NA20800	NA20800	1.471416983370792
NA20801	NA20801	5.493540143787201
NA20802	NA20802	1.3415589774762298
NA20803	NA20803	0.6541117298679324
NA20804	NA20804	-3.5852177874687485
NA20805	NA20805	4.283017798442504
NA20806	NA20806	3.5732697437828596
NA20807	NA20807	3.9605781224167806
NA20808	NA20808	0.892075690563862
NA20809	NA20809	3.6969212236931766
NA20810	NA20810	1.8200396134299957
NA20811	NA20811	5.780047588572109
NA20812	NA20812	4.099453017070407
NA20813	NA20813	3.588088469777912
NA20814	NA20814	7.4418181553292095
NA20815	NA20815	0.18344451728996924
NA20818	NA20818	1.0057999949967869
NA20819	NA20819	4.16613109594115
NA20821	NA20821	5.026819795336235
NA20822	NA20822	0.645259300845249
NA20826	NA20826	2.416950925279046
NA20827	NA20827	2.743796935129402
NA20828	NA20828	1.8243210290037606
NA20832	NA20832	2.1465365484637204
NA20845	NA20845	2.465755053161266
NA20846	NA20846	3.24358375473033
NA20847	NA20847	3.49942906958477
NA20849	NA20849	4.150613440755931
NA20850	NA20850	5.781704199813994
NA20851	NA20851	-0.8006311798431289
NA20852	NA20852	0.3781713710464967
NA20853	NA20853	0.8372900250181754
NA20854	NA20854	1.1272703295241175
NA20856	NA20856	4.6413567412519265
NA20858	NA20858	4.3235366525599614
NA20859	NA20859	5.8817260183473135
NA20861	NA20861	-0.48471505269608417
NA20862	NA20862	5.896388416049971
NA20863	NA20863	2.6722129170533404
NA20864	NA20864	-0.7481266729385423
NA20866	NA20866	2.6619749253471405
NA20867	NA20867	1.8542775100111568
NA20868	NA20868	4.128814385404989
NA20869	NA20869	-4.914467065458487
NA20870	NA20870	0.2162519157984245
NA20872	NA20872	3.6229203235431697
NA20874	NA20874	5.670076762677962
NA20875	NA20875	3.9433238790682767
NA20876	NA20876	-1.3004736766523897
NA20877	NA20877	0.24465695558781608
NA20878	NA20878	-0.24026603343528902
NA20881	NA20881	6.713898304312865
NA20882	NA20882	3.711875645401512
NA20884	NA20884	3.1243798591881626
NA20885	NA20885	1.4043689851838637
NA20886	NA20886	2.0698087011770627
NA20887	NA20887	0.31214512227888336
NA20888	NA20888	1.1671800158052736
NA20889	NA20889	-2.030170339942223
NA20890	NA20890	0.08489390581082334
NA20891	NA20891	4.114642381498917
NA20892	NA20892	2.073975931225429
NA20894	NA20894	0.0197647111852719
NA20895	NA20895	2.197605122935878
NA20896	NA20896	1.7199420721489946
NA20897	NA20897	6.057075456739171
NA20899	NA20899	-5.759359611740708
NA20900	NA20900	2.2357053670492264
NA20901	NA20901	-0.7927763716193658
NA20902	NA20902	4.0747897976672345
NA20903	NA20903	3.447446348126492
NA20904	NA20904	2.44835385122245
NA20905	NA20905	2.058636765384863
NA20906	NA20906	4.484577458572678
NA20908	NA20908	1.3129384761697513
NA20910	NA20910	0.3157677154923016
NA20911	NA20911	3.0560889937317017
NA21086	NA21086	1.429940611116377
NA21087	NA21087	4.534190008909194
NA21088	NA21088	5.912736913161095
NA21089	NA21089	3.1227633296087243
NA21090	NA21090	0.8447725679069553
NA21091	NA21091	6.261241554582909
NA21092	NA21092	0.6518086204305265
NA21093	NA21093	3.309930963194552
NA21094	NA21094	5.577216681233537
NA21095	NA21095	0.8979478650341128
NA21097	NA21097	4.714692347990766
NA21098	NA21098	2.7086064468633264
NA21099	NA21099	3.27652049094807
NA21100	NA21100	1.9373906971550827
NA21101	NA21101	2.8959119658711296
NA21102	NA21102	0.9413718398886648
NA21103	NA21103	2.017683527865105
NA21104	NA21104	2.779619308449675
NA21105	NA21105	1.5536759259220503
NA21106	NA21106	2.1461077681429135
NA21107	NA21107	4.502239727557247
NA21108	NA21108	3.6519180371631967
NA21109	NA21109	3.283033157211131
NA21110	NA21110	3.534756870945264
NA21111	NA21111	0.3937071232311179
NA21112	NA21112	0.876861705448835
NA21113	NA21113	2.4124726020044136
NA21114	NA21114	2.904841134468471
NA21115	NA21115	3.1204512918808223
NA21116	NA21116	-1.1866887487483084
NA21117	NA21117	0.9931531194055423
NA21118	NA21118	2.4866918349979255
NA21119	NA21119	3.6633206777826897
NA21120	NA21120	5.544544372103449
NA21122	NA21122	2.1064311571711025
NA21123	NA21123	4.037965200458123
NA21124	NA21124	2.689033412223534
NA21125	NA21125	-1.4794872394932561
NA21126	NA21126	0.46812715227481017
NA21127	NA21127	2.2792222753245444
NA21128	NA21128	3.2373212581424733
NA21129	NA21129	6.78614844356576
NA21130	NA21130	4.68750557578136
NA21133	NA21133	0.9138287693762421
NA21135	NA21135	-3.184289968546417
NA21137	NA21137	2.304739924077421
NA21141	NA21141	3.1335658768665358
NA21142	NA21142	3.4802012211982136
NA21143	NA21143	1.794535152258079
NA21144	NA21144	3.871128021856035
